time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2013-02-17T11:20:45.390Z,37.42,-117.0962,8,1.45,ml,14,236,0.177,,nn,nn00403456,2013-02-18T17:05:29.134Z,"34km SSE of Goldfield, Nevada",earthquake
2013-02-17T11:19:33.900Z,-11.571,166.537,35,4.7,Mb,68,115.2,6.8119248,0.97,us,us2013ltd9,2013-06-10T21:31:18.700Z,"121km SE of Lata, Solomon Islands",earthquake
2013-02-17T11:03:15.713Z,37.4714,-115.5481,8,1.42,ml,15,211,0.4,,nn,nn00403455,2013-02-18T17:05:18.403Z,"35km WNW of Alamo, Nevada",earthquake
2013-02-17T11:02:38.000Z,-7.783,130.811,34,4.1,Mb,31,75.6,0.51922623,1.41,us,us2013ltd8,2013-06-10T21:31:20.167Z,"58km WNW of Saumlaki, Indonesia",earthquake
2013-02-17T10:50:59.086Z,38.0634,-118.0678,4,1.59,ml,7,142,0.214,,nn,nn00403454,2013-02-18T17:05:09.199Z,"70km SE of Hawthorne, Nevada",earthquake
2013-02-17T10:48:37.000Z,25.784,127.584,39.5,4.2,Mb,20,75.6,1.20823406,1.3,us,usc000f8xd,2013-06-10T21:12:38.876Z,"38km SSW of Itoman, Japan",earthquake
2013-02-17T10:46:04.400Z,-15.068,-173.828,10,4.2,Mb,27,82.8,5.45367209,0.9,us,us2013ltd7,2013-06-10T21:31:21.683Z,"97km N of Hihifo, Tonga",earthquake
2013-02-17T10:45:34.400Z,-11.934,165.752,35.7,4.6,Mb,60,64.8,6.2127485,1.12,us,us2013ltd6,2013-06-10T21:31:23.108Z,"134km S of Lata, Solomon Islands",earthquake
2013-02-17T10:44:05.600Z,34.8895,-120.3137,0,2.3,Ml,,39.6,0.14373045,0.21,ci,ci11245754,2013-06-10T21:21:49.584Z,"11km ENE of Orcutt, California",earthquake
2013-02-17T10:42:41.500Z,32.8972,-116.2928,13.4,1.1,Ml,,79.2,0.10779783,0.25,ci,ci11245746,2013-02-20T18:51:50.566Z,"23km ENE of Pine Valley, California",earthquake
2013-02-17T10:33:09.000Z,62.111,-145.1442,18.5,1.3,Ml,,,,0.72,ak,ak10657438,2013-02-23T00:28:41.396Z,"20km E of Glennallen, Alaska",earthquake
2013-02-17T10:24:05.700Z,36.5483,-121.093,3.5,1.5,Md,,64.8,0.05389892,0.1,nc,nc71939125,2013-02-18T19:01:09.301Z,"25km ENE of Soledad, California",earthquake
2013-02-17T10:16:58.900Z,36.4905,-89.5665,9.4,1.7,Md,29,50.4,0.05389892,0.05,nm,nm021713a,2013-02-17T14:39:16.309Z,"11km SSW of New Madrid, Missouri",earthquake
2013-02-17T10:06:31.000Z,60.9654,-150.7753,15,2,Ml,,,,0.89,ak,ak10657429,2013-02-23T00:28:40.364Z,"41km NE of Nikiski, Alaska",earthquake
2013-02-17T10:05:05.000Z,61.4761,-146.5354,20.3,1.4,Ml,,,,0.68,ak,ak10657430,2013-02-23T00:28:41.380Z,"39km NNW of Valdez, Alaska",earthquake
2013-02-17T10:02:20.000Z,58.7451,-152.7306,67.1,2.1,Ml,18,147.6,,0.44,ak,ak10660488,2013-02-23T00:28:45.636Z,"108km N of Kodiak, Alaska",earthquake
2013-02-17T09:59:45.700Z,-25.368,-176.344,72.4,4.2,Mb,34,126,4.10530085,1.92,us,us2013ltd5,2013-06-10T21:31:24.590Z,"South of the Fiji Islands",earthquake
2013-02-17T09:31:29.900Z,26.064,-44.852,10,4.5,Mb,40,75.6,8.98225453,0.98,us,us2013ltd4,2013-06-10T21:31:26.052Z,"Northern Mid-Atlantic Ridge",earthquake
2013-02-17T09:30:09.600Z,-6.131,142.555,41.3,4.4,Mb,44,79.2,4.03523226,1.4,us,us2013ltd3,2013-06-10T21:31:27.678Z,"102km SW of Porgera, Papua New Guinea",earthquake
2013-02-17T08:57:04.000Z,54.7311,-161.4641,25.6,1.9,Ml,7,266.4,,0.36,ak,ak10660487,2013-02-23T00:28:44.528Z,"91km SW of Sand Point, Alaska",earthquake
2013-02-17T08:46:22.500Z,36.317,-89.546,10.2,1.5,Md,14,90,0.01796631,0.04,nm,nm021713b,2013-02-17T14:48:43.484Z,"7km NW of Ridgely, Tennessee",earthquake
2013-02-17T08:27:51.000Z,62.9113,-149.0451,8.8,1.2,Ml,,,,0.36,ak,ak10657423,2013-02-23T00:28:40.351Z,"53km S of Cantwell, Alaska",earthquake
2013-02-17T08:17:13.100Z,33.1713,-115.6263,1.2,1.2,Ml,,64.8,0.00898315,0.17,ci,ci11245714,2013-02-20T18:16:41.324Z,"11km WNW of Calipatria, California",earthquake
2013-02-17T07:52:36.000Z,62.0394,-150.2647,50.7,2.2,Ml,,,,0.47,ak,ak10657412,2013-02-23T00:28:40.339Z,"25km WSW of Y, Alaska",earthquake
2013-02-17T07:49:28.000Z,67.0039,-143.6088,10.1,2.3,Ml,13,108,,0.71,ak,ak10660484,2013-02-23T00:28:43.516Z,"88km NE of Fort Yukon, Alaska",earthquake
2013-02-17T07:46:51.400Z,36.5015,-116.5855,2.4,1.9,Ml,,194.4,0.20661252,0.14,ci,ci11245690,2013-02-20T17:52:51.229Z,"47km SSE of Beatty, Nevada",earthquake
2013-02-17T07:44:08.005Z,38.0258,-118.0455,0,1.28,ml,9,131,0.215,,nn,nn00403450,2013-02-18T16:59:07.313Z,"71km W of Tonopah, Nevada",earthquake
2013-02-17T06:58:21.800Z,33.0485,-116.4383,9.7,1.7,Ml,,28.8,0.13474729,0.19,ci,ci11245658,2013-02-20T01:30:06.017Z,"15km ESE of Julian, California",earthquake
2013-02-17T06:56:09.214Z,38.0258,-118.0901,0,1.36,ml,16,118,0.182,,nn,nn00403449,2013-02-18T16:59:04.134Z,"72km SE of Hawthorne, Nevada",earthquake
2013-02-17T06:35:27.000Z,54.825,-162.816,167.7,2.7,Ml,5,208.8,0.34944465,0,us,us2013ltdy,2013-06-10T21:29:27.784Z,"38km E of False Pass, Alaska",earthquake
2013-02-17T06:14:20.100Z,38.7962,-122.7352,2,1.5,Md,,46.8,0.00898315,0.07,nc,nc71939070,2013-02-18T22:41:08.620Z,"3km SSW of Cobb, California",earthquake
2013-02-17T06:08:55.000Z,62.974,-150.3948,99.5,1.3,Ml,15,93.6,,0.44,ak,ak10660482,2013-02-23T00:28:44.539Z,"73km NNW of Talkeetna, Alaska",earthquake
2013-02-17T06:07:29.200Z,-2.48,-98.167,10,4.5,Mb,81,75.6,8.98225453,0.7,us,us2013ltd2,2013-06-10T21:31:29.165Z,"Southwest of the Galapagos Islands",earthquake
2013-02-17T06:04:26.800Z,-9.099,156.306,10,4.4,Mb,43,64.8,3.60583755,0.77,us,us2013ltd1,2013-06-10T21:31:30.794Z,"124km SSW of Gizo, Solomon Islands",earthquake
2013-02-17T05:59:16.200Z,60.193,-139.558,9,3.5,Ml,47,68.4,0.35932611,0,us,us2013ltb5,2013-06-10T21:29:29.266Z,"72km N of Yakutat, Alaska",earthquake
2013-02-17T05:42:07.700Z,36.678,21.68,32.2,5,Mb,225,46.8,0.53898917,1.23,us,usc000f8v6,2013-09-23T19:59:38.000Z,"15km S of Methoni, Greece",earthquake
2013-02-17T05:38:45.700Z,-9.948,124.337,23.4,4.5,Mb,36,57.6,0.19942599,1.06,us,us2013ltdv,2013-06-10T21:29:30.846Z,"11km SSE of Soe, Indonesia",earthquake
2013-02-17T05:18:07.000Z,57.4489,-156.8221,123.1,4.3,Ml,,,,0.73,ak,ak10657354,2013-06-10T21:29:32.981Z,"138km S of King Salmon, Alaska",earthquake
2013-02-17T05:04:23.620Z,38.0258,-118.1791,16,1.15,ml,9,141,0.12,,nn,nn00403445,2013-02-18T16:58:54.335Z,"67km SE of Hawthorne, Nevada",earthquake
2013-02-17T04:53:21.000Z,60.7183,-151.179,64.2,1.6,Ml,,,,0.27,ak,ak10657351,2013-02-23T00:28:39.295Z,"6km ENE of Nikiski, Alaska",earthquake
2013-02-17T04:42:28.000Z,51.7706,-177.2287,62.2,2.1,Ml,,,,0.32,ak,ak10657350,2013-02-23T00:28:39.284Z,"41km WSW of Adak, Alaska",earthquake
2013-02-17T04:34:43.800Z,-7.429,128.494,157.9,4.3,Mb,28,72,2.8269982,0.57,us,us2013ltah,2013-06-10T21:19:20.622Z,"Kepulauan Barat Daya, Indonesia",earthquake
2013-02-17T04:05:29.840Z,38.0431,-118.0351,8.6615,1.37,ml,11,209,0.229,0.1261,nn,nn00403440,2013-02-17T15:22:18.601Z,"70km W of Tonopah, Nevada",earthquake
2013-02-17T03:56:29.400Z,33.8668,-117.8213,8.8,1.9,Ml,,21.6,0.04491576,0.23,ci,ci11245642,2013-03-01T02:06:58.526Z,"2km SSW of Yorba Linda, California",earthquake
2013-02-17T03:44:57.400Z,34.3138,-116.4603,9.1,1,Ml,,46.8,0.08983153,0.13,ci,ci11245626,2013-02-20T00:44:49.908Z,"22km N of Yucca Valley, California",earthquake
2013-02-17T03:31:42.000Z,63.2992,-149.7369,98.3,2,Ml,,,,0.53,ak,ak10657336,2013-02-23T00:28:39.272Z,"40km WSW of Cantwell, Alaska",earthquake
2013-02-17T03:12:56.200Z,37.329,20.74,3.6,4.9,Mb,335,36,0.84890794,0,us,usc000f8tj,2013-09-23T19:59:37.000Z,"43km S of Lithakia, Greece",earthquake
2013-02-17T03:11:55.700Z,41.853,-112.4125,0,1.8,Ml,,90,0.09881468,0.24,uu,uu60013477,2013-02-19T20:29:59.851Z,"24km WNW of Garland, Utah",earthquake
2013-02-17T02:49:45.300Z,34.558,-120.7512,5.1,1.6,Ml,,259.2,0.14373045,0.16,ci,ci11245610,2013-02-20T00:31:55.977Z,"28km WSW of Lompoc, California",earthquake
2013-02-17T02:16:46.800Z,32.1912,-115.225,15.7,2.4,Ml,,198,0.23356197,0.21,ci,ci11245594,2013-02-19T19:09:15.114Z,"6km SW of Alberto Oviedo Mota, Mexico",earthquake
2013-02-17T02:09:08.000Z,53.2136,-161.247,71.2,3.8,Ml,,,,0.76,ak,ak10657322,2013-02-23T00:28:39.259Z,"207km SSW of Chernabura Island, Alaska",earthquake
2013-02-17T01:35:07.700Z,36.442,71.666,95.5,4.9,Mb,223,46.8,2.76681108,0.76,us,usc000f8sr,2013-09-23T19:59:35.000Z,"29km SSE of Ashkasham, Afghanistan",earthquake
2013-02-17T01:33:13.000Z,62.0467,-145.1528,15.7,1.3,Ml,,,,0.53,ak,ak10657311,2013-02-23T00:28:39.247Z,"21km ESE of Glennallen, Alaska",earthquake
2013-02-17T01:32:07.600Z,24.271,121.453,7.3,4.7,Mb,58,46.8,0.15990012,0.96,us,usc000f8tb,2013-06-10T21:12:30.246Z,"36km NNW of Hualian, Taiwan",earthquake
2013-02-17T01:16:46.500Z,-38.089,-94.203,10,4.8,Mb,44,126,8.98225453,0.67,us,usc000f8t3,2013-09-23T19:59:34.000Z,"West Chile Rise",earthquake
2013-02-17T00:49:06.000Z,34.3533,-116.1918,0.1,1.5,Ml,,39.6,0.08983153,0.15,ci,ci11245586,2013-02-20T00:24:35.078Z,"26km NNE of Joshua Tree, California",earthquake
2013-02-17T00:42:23.000Z,37.74,-122.1557,9,2.6,Md,,50.4,0.04491576,0.11,nc,nc71938975,2013-02-24T10:07:45.582Z,"1km N of San Leandro, California",earthquake
2013-02-17T00:33:07.000Z,60.6904,-147.4505,5,1.4,Ml,,,,0.7,ak,ak10657301,2013-02-23T00:28:39.233Z,"67km E of Whittier, Alaska",earthquake
2013-02-17T00:32:13.900Z,34.1928,-117.514,5.1,1.2,Ml,,57.6,0.01796631,0.19,ci,ci11245570,2013-02-19T23:46:44.485Z,"12km NE of Rancho Cucamonga, California",earthquake
2013-02-17T00:28:35.000Z,59.1873,-153.6539,102.9,2.9,Ml,,,,0.55,ak,ak10657290,2013-02-23T00:31:27.897Z,"95km SE of Old Iliamna, Alaska",earthquake
2013-02-17T00:28:14.000Z,34.3555,-116.1922,0.3,2,Ml,,39.6,0.08983153,0.14,ci,ci11245562,2013-02-19T23:35:23.099Z,"26km NNE of Joshua Tree, California",earthquake
2013-02-17T00:22:56.000Z,36.176,-120.7525,8.1,1,Md,,82.8,0.07186522,0.08,nc,nc71938970,2013-02-21T00:43:53.791Z,"33km E of King City, California",earthquake
2013-02-17T00:16:46.000Z,62.2332,-152.27,116.4,1.5,Ml,17,111.6,,0.34,ak,ak10660470,2013-02-23T00:28:42.474Z,"112km W of Talkeetna, Alaska",earthquake
2013-02-16T23:55:34.000Z,60.6505,-147.3042,1,2.3,Ml,,,,0.84,ak,ak10657281,2013-02-21T00:39:06.513Z,"74km SW of Valdez, Alaska",earthquake
2013-02-16T23:54:38.000Z,60.6506,-147.3414,1,2,Ml,,,,0.78,ak,ak10657278,2013-02-21T00:39:06.501Z,"74km E of Whittier, Alaska",earthquake
2013-02-16T23:41:56.900Z,36.6168,-120.9917,0.9,1,Md,,75.6,0.04491576,0.07,nc,nc71938960,2013-02-20T02:51:53.427Z,"36km NE of Soledad, California",earthquake
2013-02-16T23:16:25.000Z,63.1505,-150.8495,124.2,1.5,Ml,,,,0.42,ak,ak10657272,2013-02-21T00:39:03.346Z,"99km NNW of Talkeetna, Alaska",earthquake
2013-02-16T22:43:43.400Z,-15.602,-13.209,15.1,5.2,Mb,66,64.8,7.1820307,1.02,us,usc000f8r2,2013-09-23T19:59:32.000Z,"Southern Mid-Atlantic Ridge",earthquake
2013-02-16T22:43:26.400Z,19.4951,-65.2979,58,3.3,Md,6,284.4,1.1812846,0.15,pr,pr13047005,2013-02-16T23:12:23.075Z,"131km NNE of Vieques, Puerto Rico",earthquake
2013-02-16T22:32:29.600Z,34.4558,-116.2307,5.3,1.3,Ml,,54,0.1527136,0.07,ci,ci11245554,2013-02-21T23:48:16.983Z,"36km NNE of Joshua Tree, California",earthquake
2013-02-16T22:23:09.500Z,36.2738,-89.4725,5.6,1,2,5,104.4,0.02694946,0.03,nm,nm021713d,2013-02-17T15:10:16.233Z,"1km NE of Ridgely, Tennessee",earthquake
2013-02-16T22:20:28.140Z,-1.0299,123.4804,5.43,5,mb,17,79,0.71,1.37,us,usc000f8qt,2013-06-10T21:12:24.531Z,"77km E of Luwuk, Indonesia",earthquake
2013-02-16T22:19:42.100Z,36.2753,-89.4745,5.8,1.3,Md,11,61.2,0.02694946,0.04,nm,nm021713c,2013-02-17T15:00:04.828Z,"1km NE of Ridgely, Tennessee",earthquake
2013-02-16T22:17:31.200Z,43.479,146.735,41.3,5.3,Mt,79,115.2,3.00666126,1.1,us,usc000f8qf,2013-09-23T19:59:31.000Z,"35km S of Shikotan, Russia",earthquake
2013-02-16T22:09:05.100Z,46.5987,-119.8623,7.1,1.3,Md,,136.8,0.04491576,0.08,uw,uw60506676,2013-02-20T06:17:32.649Z,"9km SSE of Desert Aire, Washington",earthquake
2013-02-16T21:57:45.350Z,33.4237,-109.2326,4.97,3.3,ML,16,70,1.51,0.21,us,usc000f8q2,2013-06-10T21:12:35.974Z,"40km NNE of Morenci, Arizona",earthquake
2013-02-16T21:36:52.400Z,39.363,-111.8117,4.8,1.4,Md,,82.8,0.14373045,0.18,uu,uu60013442,2013-02-19T20:15:09.748Z,"18km NW of Manti, Utah",earthquake
2013-02-16T21:34:28.000Z,60.5089,-147.8603,10.1,1.6,Ml,,,,0.53,ak,ak10657246,2013-02-21T00:39:05.455Z,"53km ESE of Whittier, Alaska",earthquake
2013-02-16T21:32:03.300Z,40.1547,-121.1617,6.5,1,Md,,154.8,0.27847774,0.05,nc,nc71938875,2013-02-21T19:04:34.289Z,"17km SSE of Chester, California",earthquake
2013-02-16T21:20:09.000Z,64.8496,-149.0624,15.7,1.4,Ml,,,,0.6,ak,ak10657240,2013-02-21T00:39:04.442Z,"30km N of North Nenana, Alaska",earthquake
2013-02-16T21:16:12.600Z,41.774,13.582,28.3,4.8,Mw,112,57.6,0.58929483,1.37,us,usc000f8pg,2013-09-23T19:59:29.000Z,"3km SSE of Balsorano Vecchio, Italy",earthquake
2013-02-16T20:53:58.000Z,49.0528,-122.6348,69.2,1.7,Md,,104.4,0.33237666,0.23,uw,uw60506666,2013-02-20T06:10:26.823Z,"4km SW of Langley, Canada",earthquake
2013-02-16T20:53:30.300Z,37.4073,-118.4358,9.6,1,Md,,93.6,0.02694946,0.04,nc,nc71938850,2013-02-20T02:39:21.907Z,"2km NW of Dixon Lane-Meadow Creek, California",earthquake
2013-02-16T20:51:16.200Z,33.507,-116.7362,3.2,1.5,Ml,,241.2,0.05389892,0.04,ci,ci11245522,2013-02-22T00:15:55.366Z,"7km SW of Anza, California",earthquake
2013-02-16T20:45:24.500Z,40.759,145.037,10,4.5,Mb,47,136.8,1.88736041,0.69,us,usc000f8p2,2013-06-10T21:12:37.402Z,"252km SSE of Kushiro, Japan",earthquake
2013-02-16T20:42:18.200Z,19.0983,-64.0761,108,3.2,Md,4,334.8,0.43927617,0.14,pr,pr13047004,2013-06-10T21:32:47.169Z,"94km NE of Road Town, British Virgin Islands",earthquake
2013-02-16T20:29:17.900Z,-15.572,-13.214,10,4.6,Mb,24,108,7.19191216,0.71,us,us2013lsd6,2013-09-23T19:59:27.000Z,"Southern Mid-Atlantic Ridge",earthquake
2013-02-16T20:25:34.329Z,39.5142,-119.393,12.5816,1.13,ml,11,166,0.197,0.1275,nn,nn00403410,2013-02-16T20:43:15.542Z,"15km SW of Fernley, Nevada",earthquake
2013-02-16T20:16:50.000Z,60.3685,-152.5219,89.7,1.5,Ml,,,,0.73,ak,ak10657228,2013-02-21T00:39:04.430Z,"17km SE of Redoubt Volcano, Alaska",earthquake
2013-02-16T19:55:02.838Z,38.6249,-119.4417,7.1589,1.19,ml,9,89,0.121,0.1414,nn,nn00403402,2013-02-16T20:37:52.564Z,"19km SSW of Smith Valley, Nevada",earthquake
2013-02-16T19:52:17.700Z,18.4143,-66.1614,95,2.7,Md,17,169.2,0.30093562,0.12,pr,pr13047003,2013-06-10T21:32:49.977Z,"1km NNW of Bayamon, Puerto Rico",earthquake
2013-02-16T19:35:23.000Z,58.1304,-154.2244,62.1,1.7,Ml,,,,0.23,ak,ak10659267,2013-02-21T00:39:06.547Z,"67km NNW of Larsen Bay, Alaska",earthquake
2013-02-16T19:06:00.400Z,-6.282,130.238,142.9,4.5,Mb,67,100.8,1.98797172,0.87,us,usc000f8mb,2013-06-10T21:12:34.542Z,"219km NNW of Saumlaki, Indonesia",earthquake
2013-02-16T19:05:21.100Z,36.0213,-117.7728,2.1,1,Ml,,108,0.00898315,0.1,ci,ci11245514,2013-02-21T23:33:35.179Z,"41km N of Inyokern, California",earthquake
2013-02-16T18:55:48.000Z,62.0927,-145.3334,14.8,1.2,Ml,,,,0.73,ak,ak10657216,2013-02-21T00:39:04.415Z,"11km E of Glennallen, Alaska",earthquake
2013-02-16T18:53:50.374Z,38.0446,-118.0232,0,1.76,ml,29,122,0.238,,nn,nn00403398,2013-02-18T16:37:57.956Z,"69km W of Tonopah, Nevada",earthquake
2013-02-16T18:40:09.781Z,38.7221,-119.5175,6.3851,2.1,ml,18,74,0.186,0.1334,nn,nn00403396,2013-02-16T19:32:13.392Z,"16km WSW of Smith Valley, Nevada",earthquake
2013-02-16T18:34:08.068Z,38.0258,-118.0455,4,1.11,ml,7,155,0.215,,nn,nn00403395,2013-02-18T16:32:26.222Z,"71km W of Tonopah, Nevada",earthquake
2013-02-16T18:29:30.400Z,-11.125,164.516,35,5.3,Mb,262,21.6,4.79430867,0.71,us,usc000f8lt,2013-09-23T19:59:26.000Z,"150km WSW of Lata, Solomon Islands",earthquake
2013-02-16T18:18:23.500Z,38.8305,-122.8043,0.8,2,Md,,25.2,0.00898315,0.06,nc,nc71938760,2013-02-17T00:59:04.754Z,"7km W of Cobb, California",earthquake
2013-02-16T18:04:27.400Z,38.8458,-122.8263,2.2,1,Md,,61.2,0.00898315,0.06,nc,nc71938755,2013-02-21T22:51:26.355Z,"9km WNW of Cobb, California",earthquake
2013-02-16T17:29:36.000Z,62.9391,-148.6825,70.2,1,Ml,,,,0.22,ak,ak10659265,2013-02-21T00:39:06.524Z,"52km SSE of Cantwell, Alaska",earthquake
2013-02-16T17:26:12.231Z,38.0258,-118.246,4,2.15,ml,7,184,0.084,,nn,nn00403389,2013-02-18T16:32:22.320Z,"64km SSE of Hawthorne, Nevada",earthquake
2013-02-16T16:54:56.436Z,38.0258,-118.1123,0,1.5,ml,22,116,0.166,,nn,nn00403384,2013-02-18T16:32:19.531Z,"71km SE of Hawthorne, Nevada",earthquake
2013-02-16T16:52:37.900Z,35.4537,-118.3503,6.5,1,Ml,,147.6,0.1706799,0.05,ci,ci11245466,2013-02-22T00:14:50.231Z,"19km SE of Bodfish, California",earthquake
2013-02-16T16:48:11.000Z,63.2971,-144.9363,1.6,1,Ml,,,,0.64,ak,ak10657175,2013-02-21T00:39:05.467Z,"65km SSE of Deltana, Alaska",earthquake
2013-02-16T16:30:51.894Z,38.0446,-118.1123,0,1.81,ml,33,117,0.175,,nn,nn00403379,2013-02-18T16:32:11.195Z,"69km SE of Hawthorne, Nevada",earthquake
2013-02-16T16:24:45.340Z,38.0258,-118.0678,0,1.16,ml,16,127,0.198,,nn,nn00403376,2013-02-18T16:26:49.092Z,"73km SE of Hawthorne, Nevada",earthquake
2013-02-16T16:09:14.500Z,47.3903,-122.1463,23.5,2.3,Ml,,28.8,0.05389892,0.22,uw,uw60506601,2013-02-22T11:23:49.239Z,"3km SE of East Hill-Meridian, Washington",earthquake
2013-02-16T15:45:55.000Z,61.7512,-151.5454,110.4,1.8,Ml,,,,0.35,ak,ak10657160,2013-02-21T00:39:03.397Z,"79km W of Willow, Alaska",earthquake
2013-02-16T15:44:43.000Z,57.8883,-154.9497,77.6,1.7,Ml,,,,0.34,ak,ak10657158,2013-02-21T00:39:03.386Z,"69km NW of Larsen Bay, Alaska",earthquake
2013-02-16T15:28:19.100Z,32.2035,-115.2712,7.4,2.2,Ml,,194.4,0.21559567,0.32,ci,ci11245434,2013-02-22T00:08:49.490Z,"9km WSW of Alberto Oviedo Mota, Mexico",earthquake
2013-02-16T15:25:23.900Z,5.909,127.375,57.6,5.3,Mb,118,64.8,2.11732912,1.05,us,usc000f8iv,2013-09-23T19:59:25.000Z,"141km ESE of Pondaguitan, Philippines",earthquake
2013-02-16T15:20:27.000Z,60.0376,-153.0439,107.6,2,Ml,,,,0.73,ak,ak10657150,2013-02-21T00:39:03.375Z,"52km SSW of Redoubt Volcano, Alaska",earthquake
2013-02-16T14:55:04.000Z,62.1749,-151.086,68.6,1.3,Ml,,,,0.45,ak,ak10657149,2013-02-21T00:39:03.360Z,"53km WSW of Talkeetna, Alaska",earthquake
2013-02-16T14:48:59.545Z,38.0326,-118.0405,8.1809,1.9,ml,9,221,0.221,0.1028,nn,nn00403366,2013-02-16T18:33:02.636Z,"71km W of Tonopah, Nevada",earthquake
2013-02-16T14:13:09.800Z,34.1698,-116.8037,8.5,2.6,Ml,,32.4,0.13474729,0.13,ci,ci11245402,2013-02-19T19:05:04.558Z,"10km SSE of Big Bear City, California",earthquake
2013-02-16T13:44:15.000Z,62.5556,-151.1092,86.3,1.3,Ml,13,133.2,,0.53,ak,ak10659259,2013-02-21T00:36:25.143Z,"57km WNW of Talkeetna, Alaska",earthquake
2013-02-16T13:22:53.000Z,62.0787,-145.1932,19.4,1.3,Ml,,,,0.71,ak,ak10657137,2013-02-21T00:36:22.981Z,"18km E of Glennallen, Alaska",earthquake
2013-02-16T12:50:08.000Z,61.3519,-151.2425,3.3,1.5,Ml,,,,0.69,ak,ak10657129,2013-02-21T00:36:22.968Z,"71km WSW of Big Lake, Alaska",earthquake
2013-02-16T12:47:02.100Z,19.3817,-155.2828,2.8,1.3,Ml,,82.8,0.00898315,0.08,hv,hv60450577,2013-02-20T20:29:38.750Z,"7km SW of Volcano, Hawaii",earthquake
2013-02-16T12:33:15.200Z,41.4642,-122.0238,11.1,1.6,Md,,61.2,0.09881468,0.1,nc,nc71938585,2013-02-20T02:58:07.126Z,"25km NNE of McCloud, California",earthquake
2013-02-16T12:29:39.400Z,30.739,139.791,57.8,4.4,Mb,96,133.2,2.36706077,0.48,us,us2013lsdg,2013-06-10T21:27:59.646Z,"259km S of Hachijo-jima, Japan",earthquake
2013-02-16T12:23:35.000Z,36.7695,-121.4433,9.3,1.8,Md,,21.6,0.00898315,0.23,nc,nc71938570,2013-02-17T21:13:09.120Z,"8km SW of Ridgemark, California",earthquake
2013-02-16T12:23:22.242Z,38.0508,-118.0412,0,2.42,ml,4,340,0.392,0.0084,nn,nn00404053,2013-02-22T20:15:59.387Z,"71km W of Tonopah, Nevada",earthquake
2013-02-16T12:09:34.400Z,19.3823,-155.2823,3.1,2.4,Ml,,46.8,0,0.09,hv,hv60450567,2013-02-20T20:17:52.471Z,"7km SW of Volcano, Hawaii",earthquake
2013-02-16T12:00:03.000Z,63.2272,-150.4349,120,2.7,Ml,,,,0.48,ak,ak10657114,2013-06-10T21:31:32.313Z,"76km WSW of Cantwell, Alaska",earthquake
2013-02-16T11:59:28.000Z,68.1337,-136.5428,25.4,3.4,Ml,,,,0.65,ak,ak10657118,2013-02-21T00:36:22.957Z,"104km NW of Fort McPherson, Canada",earthquake
2013-02-16T11:50:07.000Z,62.7712,-150.9636,13.8,1.3,Ml,,,,0.62,ak,ak10657110,2013-02-21T00:36:22.929Z,"66km NW of Talkeetna, Alaska",earthquake
2013-02-16T11:47:19.700Z,39.9207,-123.5763,6.6,1.8,Md,,61.2,0.01796631,0.24,nc,nc71938560,2013-02-21T00:57:06.652Z,"27km NNW of Laytonville, California",earthquake
2013-02-16T11:41:08.100Z,40.9912,-121.6033,16.1,1.7,Md,,104.4,0.19762936,0.05,nc,nc71938555,2013-02-17T20:22:08.526Z,"13km NNE of Burney, California",earthquake
2013-02-16T11:32:01.000Z,59.7322,-136.1062,3.8,2,Ml,,,,0.5,ak,ak10657106,2013-02-21T00:36:22.914Z,"54km NW of Skagway, Alaska",earthquake
2013-02-16T11:26:58.600Z,47.8707,-121.6492,12.1,1,Md,,111.6,0.10779783,0.12,uw,uw60506561,2013-02-20T05:24:51.633Z,"3km ENE of Gold Bar, Washington",earthquake
2013-02-16T11:25:36.300Z,-48.776,106.876,10,4.5,Mb,45,129.6,8.98225453,0.75,us,us2013lsdf,2013-06-10T21:28:01.058Z,"Southeast Indian Ridge",earthquake
2013-02-16T11:22:00.900Z,38.836,-122.8303,2.6,1.5,Md,,46.8,0.00898315,0.06,nc,nc71938550,2013-02-17T20:15:12.761Z,"9km W of Cobb, California",earthquake
2013-02-16T11:01:40.500Z,38.8095,-122.824,2.6,1.5,Md,,46.8,0,0.06,nc,nc71938540,2013-02-17T20:46:11.171Z,"8km W of Cobb, California",earthquake
2013-02-16T10:52:35.300Z,38.7778,-122.7545,0.7,1.1,Md,,36,0.00898315,0.08,nc,nc71938535,2013-02-17T19:17:43.405Z,"5km SSW of Cobb, California",earthquake
2013-02-16T10:36:05.911Z,40.2291,-115.286,0,2.48,ml,6,289,2.468,,nn,nn00403356,2013-06-10T21:29:34.950Z,"46km W of Currie, Nevada",earthquake
2013-02-16T10:27:22.355Z,38.028,-118.0358,8.5239,2.53,ml,13,209,0.223,0.0783,nn,nn00403355,2013-06-10T21:29:37.163Z,"70km W of Tonopah, Nevada",earthquake
2013-02-16T10:13:44.000Z,59.242,-154.4535,148.5,2.5,Ml,,,,0.41,ak,ak10657097,2013-06-10T21:29:39.311Z,"62km SSE of Old Iliamna, Alaska",earthquake
2013-02-16T10:10:11.300Z,42.1333,-120.519,3.8,1.7,Md,,104.4,0.1527136,0.05,uw,uw60506546,2013-02-20T05:15:04.462Z,"15km WSW of Lakeview, Oregon",earthquake
